Frequency (Hz),Absolute Amplitude (a.u.)
5390.625,0.01265490385
5414.0625,0.02130200908
5437.5,0.0278846427
5460.9375,0.008959271354
5484.375,0.008725127724
5507.8125,0.02346136076
5531.25,0.0335146321
5554.6875,0.02640762662
5578.125,0.04425893101
5601.5625,0.01677949232
5625,0.0351313974
5648.4375,0.06116467155
5671.875,0.0463060367
5695.3125,0.02865214609
5718.75,0.04982585042
5742.1875,0.03008690152
5765.625,0.06133373894
5789.0625,0.05416849709
5812.5,0.0548774476
5835.9375,0.02311781422
5859.375,0.009423235067
5882.8125,0.02736307465
5906.25,0.02699873801
5929.6875,0.009267898917
5953.125,0.0131511064
5976.5625,0.0260107792
6000,0.01997256168
6023.4375,0.02367241173
6046.875,0.05521888182
6070.3125,0.0642411707
6093.75,0.05319102702
6117.1875,0.01404454525
6140.625,0.02091957455
6164.0625,0.01850499363
6187.5,0.007069683461
6210.9375,0.02724207615
6234.375,0.02607580844
6257.8125,0.03443380139
6281.25,0.02131156915
6304.6875,0.01469981665
6328.125,0.01877775402
6351.5625,0.06486479054
6375,0.1081139973
6398.4375,0.07442235921
6421.875,0.07575360347
6445.3125,0.01515608533
6468.75,0.04715472983
6492.1875,0.03011250805
6515.625,0.008598140203
6539.0625,0.08912300796
6562.5,0.05902125916
6585.9375,0.03376686019
6609.375,0.01657197728
6632.8125,0.0496323781
6656.25,0.0929797941
6679.6875,0.09289036027
6703.125,0.04827556511
6726.5625,0.02567241759
6750,0.02509457902
6773.4375,0.02397251168
6796.875,0.06677302139
6820.3125,0.02177377523
6843.75,0.03446367054
6867.1875,0.02804555267
6890.625,0.01140591756
6914.0625,0.0936596081
6937.5,0.1042075365
6960.9375,0.05432286327
6984.375,0.05278805072
7007.8125,0.0503969042
7031.25,0.06207698163
7054.6875,0.04706224906
7078.125,0.01774720317
7101.5625,0.03384572375
7125,0.02270851682
7148.4375,0.03253861692
7171.875,0.03497756274
7195.3125,0.005469016365
7218.75,0.01461241957
7242.1875,0.02726353021
7265.625,0.0724478531
7289.0625,0.06912332826
7312.5,0.07249691433
7335.9375,0.0489615402
7359.375,0.07614250174
7382.8125,0.064593312
7406.25,0.07663308082
7429.6875,0.08573635739
7453.125,0.05038799556
7476.5625,0.07409577859
7500,0.05444807834
7523.4375,0.02034091233
7546.875,0.01032823524
7570.3125,0.03548358386
7593.75,0.108892593
7617.1875,0.06171368438
7640.625,0.06074873241
7664.0625,0.02502794884
7687.5,0.05581050337
7710.9375,0.09307927702
7734.375,0.04372613681
7757.8125,0.0357430449
7781.25,0.0879842716
7804.6875,0.0583974094
7828.125,0.06820781595
7851.5625,0.05587186761
7875,0.05291455492
7898.4375,0.08449319005
7921.875,0.03136483741
7945.3125,0.06060159917
7968.75,0.04137997855
7992.1875,0.04748510423
8015.625,0.05011874033
8039.0625,0.01458390165
8062.5,0.05837652097
8085.9375,0.08723056914
8109.375,0.06297843722
8132.8125,0.07498812103
8156.25,0.08495342854
8179.6875,0.02352554176
8203.125,0.06348375416
8226.5625,0.0916697506
8250,0.1001676485
8273.4375,0.04388584346
8296.875,0.03509713283
8320.3125,0.04143587124
8343.75,0.02422651809
8367.1875,0.06457660545
8390.625,0.02972933287
8414.0625,0.01334701831
8437.5,0.03897488337
8460.9375,0.05702155417
8484.375,0.07407525709
8507.8125,0.0582663736
8531.25,0.06341917423
8554.6875,0.09917867117
8578.125,0.05607070132
8601.5625,0.01517727553
8625,0.01779435243
8648.4375,0.01162590204
8671.875,0.01620009174
8695.3125,0.03160574002
8718.75,0.04893303261
8742.1875,0.05183956106
8765.625,0.05276505567
8789.0625,0.05813890076
8812.5,0.02209573625
8835.9375,0.02875720441
8859.375,0.02996453635
8882.8125,0.004523666398
8906.25,0.005592602448
8929.6875,0.005052475412
8953.125,0.01229492562
8976.5625,0.01764028649
9000,0.02535390669
9023.4375,0.01562427581
9046.875,0.01406512428
9070.3125,0.04094949427
9093.75,0.04995232932
9117.1875,0.03052078461
9140.625,0.02085778066
9164.0625,0.01926389296
9187.5,0.009745964127
9210.9375,0.009741155343
9234.375,0.0335593054
9257.8125,0.01943070314
9281.25,0.01123895764
9304.6875,0.009172730625
